,Iteration,Day,Iteration total cost,Cash flow
1791,0,1791,-6879815,-4953
1792,0,1792,-6884768,-4953
1793,0,1793,-6889721,-4953
1794,0,1794,-6894674,-4953
1795,0,1795,-6899627,-4953
1796,0,1796,-6904580,-4953
1797,0,1797,-6909533,-4953
1798,0,1798,-6914486,-4953
1799,0,1799,-6919439,-4953
1800,0,1800,-6924392,-4953
1801,0,1801,-6929345,-4953
1802,0,1802,-6934298,-4953
1803,0,1803,-6939251,-4953
1804,0,1804,-6944204,-4953
1805,0,1805,-6949157,-4953
1806,0,1806,-6954110,-4953
1807,0,1807,-6959063,-4953
1808,0,1808,-6964016,-4953
1809,0,1809,-6968969,-4953
1810,0,1810,-6973922,-4953
1811,0,1811,-6978875,-4953
1812,0,1812,-6983828,-4953
1813,0,1813,-6988781,-4953
1814,0,1814,-6993734,-4953
1815,0,1815,-6998687,-4953
1816,0,1816,-7003640,-4953
1817,0,1817,-7008593,-4953
1818,0,1818,-7013546,-4953
1819,0,1819,-7018499,-4953
1820,0,1820,-7023452,-4953
1821,0,1821,-7028405,-4953
1822,0,1822,-7033358,-4953
1823,0,1823,-7038311,-4953
1824,0,1824,-7043264,-4953
1825,0,1825,-7048217,-4953
1826,0,1826,-7053170,-4953
1827,0,1827,-7058123,-4953
1828,0,1828,-7063076,-4953
1829,0,1829,-7068029,-4953
1830,0,1830,-7072982,-4953
1831,0,1831,-7077935,-4953
1832,0,1832,-7082888,-4953
1833,0,1833,-7087841,-4953
1834,0,1834,-7092794,-4953
1835,0,1835,-7097747,-4953
1836,0,1836,-7102700,-4953
1837,0,1837,-7107653,-4953
1838,0,1838,-7112606,-4953
1839,0,1839,-7117559,-4953
1840,0,1840,-7122512,-4953
1841,0,1841,-7127465,-4953
1842,0,1842,-7132418,-4953
1843,0,1843,-7137371,-4953
1844,0,1844,-7142324,-4953
1845,0,1845,-7147277,-4953
1846,0,1846,-7152230,-4953
1847,0,1847,-7157183,-4953
1848,0,1848,-7162136,-4953
1849,0,1849,-7167089,-4953
1850,0,1850,-7172042,-4953
1851,0,1851,-7176995,-4953
1852,0,1852,-7181948,-4953
1853,0,1853,-7186901,-4953
1854,0,1854,-7191854,-4953
1855,0,1855,-7196807,-4953
1856,0,1856,-7201760,-4953
1857,0,1857,-7206713,-4953
1858,0,1858,-7211666,-4953
1859,0,1859,-7216619,-4953
1860,0,1860,-7221572,-4953
1861,0,1861,-7226525,-4953
1862,0,1862,-7231478,-4953
1863,0,1863,-7236431,-4953
1864,0,1864,-7241384,-4953
1865,0,1865,-7246337,-4953
1866,0,1866,-7251290,-4953
1867,0,1867,-7256243,-4953
1868,0,1868,-7261196,-4953
1869,0,1869,-7266149,-4953
1870,0,1870,-7271102,-4953
1871,0,1871,-7276055,-4953
1872,0,1872,-7281008,-4953
1873,0,1873,-7285961,-4953
1874,0,1874,-7290914,-4953
1875,0,1875,-7295867,-4953
1876,0,1876,-7300820,-4953
1877,0,1877,-7305773,-4953
1878,0,1878,-7310726,-4953
1879,0,1879,-7315679,-4953
1880,0,1880,-7320632,-4953
1881,0,1881,-7325585,-4953
1882,0,1882,-7330538,-4953
1883,0,1883,-7335491,-4953
1884,0,1884,-7340444,-4953
1885,0,1885,-7345397,-4953
1886,0,1886,-7350350,-4953
1887,0,1887,-7355303,-4953
1888,0,1888,-7360256,-4953
1889,0,1889,-7365209,-4953
1890,0,1890,-7370162,-4953
1891,0,1891,-7375115,-4953
1892,0,1892,-7380068,-4953
1893,0,1893,-7385021,-4953
1894,0,1894,-7389974,-4953
1895,0,1895,-7394927,-4953
1896,0,1896,-7399880,-4953
1897,0,1897,-7404833,-4953
1898,0,1898,-7409786,-4953
1899,0,1899,-7414739,-4953
1900,0,1900,-7419692,-4953
1901,0,1901,-7424645,-4953
1902,0,1902,-7429598,-4953
1903,0,1903,-7434551,-4953
1904,0,1904,-7439504,-4953
1905,0,1905,-7444457,-4953
1906,0,1906,-7449410,-4953
1907,0,1907,-7454363,-4953
1908,0,1908,-7459316,-4953
1909,0,1909,-7464269,-4953
1910,0,1910,-7469222,-4953
1911,0,1911,-7474175,-4953
1912,0,1912,-7479128,-4953
1913,0,1913,-7484081,-4953
1914,0,1914,-7489034,-4953
1915,0,1915,-7493987,-4953
1916,0,1916,-7498940,-4953
1917,0,1917,-7503893,-4953
1918,0,1918,-7508846,-4953
1919,0,1919,-7513799,-4953
1920,0,1920,-7518752,-4953
1921,0,1921,-7523705,-4953
1922,0,1922,-7528658,-4953
1923,0,1923,-7533611,-4953
1924,0,1924,-7538564,-4953
1925,0,1925,-7543517,-4953
1926,0,1926,-7548470,-4953
1927,0,1927,-7553423,-4953
1928,0,1928,-7558376,-4953
1929,0,1929,-7563329,-4953
1930,0,1930,-7568282,-4953
1931,0,1931,-7573235,-4953
1932,0,1932,-7578188,-4953
1933,0,1933,-7583141,-4953
1934,0,1934,-7588094,-4953
1935,0,1935,-7593047,-4953
1936,0,1936,-7598000,-4953
1937,0,1937,-7602953,-4953
1938,0,1938,-7607906,-4953
1939,0,1939,-7612859,-4953
1940,0,1940,-7617812,-4953
1941,0,1941,-7622765,-4953
1942,0,1942,-7627718,-4953
1943,0,1943,-7632671,-4953
1944,0,1944,-7637624,-4953
1945,0,1945,-7642577,-4953
1946,0,1946,-7647530,-4953
1947,0,1947,-7652483,-4953
1948,0,1948,-7657436,-4953
1949,0,1949,-7662389,-4953
1950,0,1950,-7667342,-4953
1951,0,1951,-7672295,-4953
1952,0,1952,-7677248,-4953
1953,0,1953,-7682201,-4953
1954,0,1954,-7687154,-4953
1955,0,1955,-7692107,-4953
1956,0,1956,-7697060,-4953
1957,0,1957,-7702013,-4953
1958,0,1958,-7706966,-4953
1959,0,1959,-7711919,-4953
1960,0,1960,-7716872,-4953
1961,0,1961,-7721825,-4953
1962,0,1962,-7726778,-4953
1963,0,1963,-7731731,-4953
1964,0,1964,-7736684,-4953
1965,0,1965,-7741637,-4953
1966,0,1966,-7746590,-4953
1967,0,1967,-7751543,-4953
1968,0,1968,-7756496,-4953
1969,0,1969,-7761449,-4953
1970,0,1970,-7766402,-4953
1971,0,1971,-7771355,-4953
1972,0,1972,-7776308,-4953
1973,0,1973,-7781261,-4953
1974,0,1974,-7786214,-4953
1975,0,1975,-7791167,-4953
1976,0,1976,-7796120,-4953
1977,0,1977,-7801073,-4953
1978,0,1978,-7806026,-4953
1979,0,1979,-7810979,-4953
1980,0,1980,-7815932,-4953
1981,0,1981,-7820885,-4953
1982,0,1982,-7825838,-4953
1983,0,1983,-7830791,-4953
1984,0,1984,-7835744,-4953
1985,0,1985,-7840697,-4953
1986,0,1986,-7845650,-4953
1987,0,1987,-7850603,-4953
1988,0,1988,-7855556,-4953
1989,0,1989,-7860509,-4953
1990,0,1990,-7865462,-4953
1991,0,1991,-7870415,-4953
1992,0,1992,-7875368,-4953
1993,0,1993,-7880321,-4953
1994,0,1994,-7885274,-4953
1995,0,1995,-7890227,-4953
1996,0,1996,-7895180,-4953
1997,0,1997,-7900133,-4953
1998,0,1998,-7905086,-4953
1999,0,1999,-7910039,-4953
2000,0,2000,-7914992,-4953
2001,0,2001,-7919945,-4953
2002,0,2002,-7924898,-4953
2003,0,2003,-7929851,-4953
2004,0,2004,-7934804,-4953
2005,0,2005,-7939757,-4953
2006,0,2006,-7944710,-4953
2007,0,2007,-7949663,-4953
2008,0,2008,-7954616,-4953
2009,0,2009,-7959569,-4953
2010,0,2010,-7964522,-4953
2011,0,2011,-7969475,-4953
2012,0,2012,-7974428,-4953
2013,0,2013,-7979381,-4953
2014,0,2014,-7984334,-4953
2015,0,2015,-7989287,-4953
2016,0,2016,-7994240,-4953
2017,0,2017,-7999193,-4953
2018,0,2018,-8004146,-4953
2019,0,2019,-8009099,-4953
2020,0,2020,-8014052,-4953
2021,0,2021,-8019005,-4953
2022,0,2022,-8023958,-4953
2023,0,2023,-8028911,-4953
2024,0,2024,-8033864,-4953
2025,0,2025,-8038817,-4953
2026,0,2026,-8043770,-4953
2027,0,2027,-8048723,-4953
2028,0,2028,-8053676,-4953
2029,0,2029,-8058629,-4953
2030,0,2030,-8063582,-4953
2031,0,2031,-8068535,-4953
2032,0,2032,-8073488,-4953
2033,0,2033,-8078441,-4953
2034,0,2034,-8083394,-4953
2035,0,2035,-8088347,-4953
2036,0,2036,-8093300,-4953
2037,0,2037,-8098253,-4953
2038,0,2038,-8103206,-4953
2039,0,2039,-8108159,-4953
2040,0,2040,-8113112,-4953
2041,0,2041,-8118065,-4953
2042,0,2042,-8123018,-4953
2043,0,2043,-8127971,-4953
2044,0,2044,-8132924,-4953
2045,0,2045,-8137877,-4953
2046,0,2046,-8142830,-4953
2047,0,2047,-8147783,-4953
2048,0,2048,-8152736,-4953
2049,0,2049,-8157689,-4953
2050,0,2050,-8162642,-4953
2051,0,2051,-8167595,-4953
2052,0,2052,-8172548,-4953
2053,0,2053,-8177501,-4953
2054,0,2054,-8182454,-4953
2055,0,2055,-8187407,-4953
2056,0,2056,-8192360,-4953
2057,0,2057,-8197313,-4953
2058,0,2058,-8202266,-4953
2059,0,2059,-8207219,-4953
2060,0,2060,-8212172,-4953
2061,0,2061,-8217125,-4953
2062,0,2062,-8222078,-4953
2063,0,2063,-8227031,-4953
2064,0,2064,-8231984,-4953
2065,0,2065,-8236937,-4953
2066,0,2066,-8241890,-4953
2067,0,2067,-8246843,-4953
2068,0,2068,-8251796,-4953
2069,0,2069,-8256749,-4953
2070,0,2070,-8261702,-4953
2071,0,2071,-8266655,-4953
2072,0,2072,-8271608,-4953
2073,0,2073,-8276561,-4953
2074,0,2074,-8281514,-4953
2075,0,2075,-8286467,-4953
2076,0,2076,-8291420,-4953
2077,0,2077,-8296373,-4953
2078,0,2078,-8301326,-4953
2079,0,2079,-8306279,-4953
2080,0,2080,-8311232,-4953
2081,0,2081,-8316185,-4953
2082,0,2082,-8321138,-4953
2083,0,2083,-8326091,-4953
2084,0,2084,-8331044,-4953
2085,0,2085,-8335997,-4953
2086,0,2086,-8340950,-4953
2087,0,2087,-8345903,-4953
2088,0,2088,-8350856,-4953
2089,0,2089,-8355809,-4953
2090,0,2090,-8360762,-4953
2091,0,2091,-8365715,-4953
2092,0,2092,-8370668,-4953
2093,0,2093,-8375621,-4953
2094,0,2094,-8380574,-4953
2095,0,2095,-8385527,-4953
2096,0,2096,-8390480,-4953
2097,0,2097,-8395433,-4953
2098,0,2098,-8400386,-4953
2099,0,2099,-8405339,-4953
2100,0,2100,-8410292,-4953
2101,0,2101,-8415245,-4953
2102,0,2102,-8420198,-4953
2103,0,2103,-8425151,-4953
2104,0,2104,-8430104,-4953
2105,0,2105,-8435057,-4953
2106,0,2106,-8440010,-4953
2107,0,2107,-8444963,-4953
2108,0,2108,-8449916,-4953
2109,0,2109,-8454869,-4953
2110,0,2110,-8459822,-4953
2111,0,2111,-8464775,-4953
2112,0,2112,-8469728,-4953
2113,0,2113,-8474681,-4953
2114,0,2114,-8479634,-4953
2115,0,2115,-8484587,-4953
2116,0,2116,-8489540,-4953
2117,0,2117,-8494493,-4953
2118,0,2118,-8499446,-4953
2119,0,2119,-8504399,-4953
2120,0,2120,-8509352,-4953
2121,0,2121,-8514305,-4953
2122,0,2122,-8519258,-4953
2123,0,2123,-8524211,-4953
2124,0,2124,-8529164,-4953
2125,0,2125,-8534117,-4953
2126,0,2126,-8539070,-4953
2127,0,2127,-8544023,-4953
2128,0,2128,-8548976,-4953
2129,0,2129,-8553929,-4953
2130,0,2130,-8558882,-4953
2131,0,2131,-8563835,-4953
2132,0,2132,-8568788,-4953
2133,0,2133,-8573741,-4953
2134,0,2134,-8578694,-4953
2135,0,2135,-8583647,-4953
2136,0,2136,-8588600,-4953
2137,0,2137,-8593553,-4953
2138,0,2138,-8598506,-4953
2139,0,2139,-8603459,-4953
2140,0,2140,-8608412,-4953
2141,0,2141,-8613365,-4953
2142,0,2142,-8618318,-4953
2143,0,2143,-8623271,-4953
2144,0,2144,-8628224,-4953
2145,0,2145,-8633177,-4953
2146,0,2146,-8638130,-4953
2147,0,2147,-8643083,-4953
2148,0,2148,-8648036,-4953
2149,0,2149,-8652989,-4953
2150,0,2150,-8657942,-4953
2151,0,2151,-8662895,-4953
2152,0,2152,-8667848,-4953
2153,0,2153,-8672801,-4953
2154,0,2154,-8677754,-4953
2155,0,2155,-8682707,-4953
2156,0,2156,-8687660,-4953
2157,0,2157,-8692613,-4953
2158,0,2158,-8697566,-4953
2159,0,2159,-8702519,-4953
2160,0,2160,-8707472,-4953
2161,0,2161,-8712425,-4953
2162,0,2162,-8717378,-4953
2163,0,2163,-8722331,-4953
2164,0,2164,-8727284,-4953
2165,0,2165,-8732237,-4953
2166,0,2166,-8737190,-4953
2167,0,2167,-8742143,-4953
2168,0,2168,-8747096,-4953
2169,0,2169,-8752049,-4953
2170,0,2170,-8757002,-4953
2171,0,2171,-8761955,-4953
2172,0,2172,-8766908,-4953
2173,0,2173,-8771861,-4953
2174,0,2174,-8776814,-4953
2175,0,2175,-8781767,-4953
2176,0,2176,-8786720,-4953
2177,0,2177,-8791673,-4953
2178,0,2178,-8796626,-4953
2179,0,2179,-8801579,-4953
2180,0,2180,-8806532,-4953
2181,0,2181,-8811485,-4953
2182,0,2182,-8816438,-4953
2183,0,2183,-8821391,-4953
2184,0,2184,-8826344,-4953
2185,0,2185,-8831297,-4953
2186,0,2186,-8836250,-4953
2187,0,2187,-8841203,-4953
2188,0,2188,-8846156,-4953
2189,0,2189,-8851109,-4953
2190,0,2190,-8856062,-4953
2191,0,2191,-8861015,-4953
2192,0,2192,-8865968,-4953
2193,0,2193,-8870921,-4953
2194,0,2194,-8875874,-4953
2195,0,2195,-8880827,-4953
2196,0,2196,-8885780,-4953
2197,0,2197,-8890733,-4953
2198,0,2198,-8895686,-4953
2199,0,2199,-8900639,-4953
2200,0,2200,-8905592,-4953
2201,0,2201,-8910545,-4953
2202,0,2202,-8915498,-4953
2203,0,2203,-8920451,-4953
2204,0,2204,-8925404,-4953
2205,0,2205,-8930357,-4953
2206,0,2206,-8935310,-4953
2207,0,2207,-8940263,-4953
2208,0,2208,-8945216,-4953
2209,0,2209,-8950169,-4953
2210,0,2210,-8955122,-4953
2211,0,2211,-8960075,-4953
2212,0,2212,-8965028,-4953
2213,0,2213,-8969981,-4953
2214,0,2214,-8974934,-4953
2215,0,2215,-8979887,-4953
2216,0,2216,-8984840,-4953
2217,0,2217,-8989793,-4953
2218,0,2218,-8994746,-4953
2219,0,2219,-8999699,-4953
2220,0,2220,-9004652,-4953
2221,0,2221,-9009605,-4953
2222,0,2222,-9014558,-4953
2223,0,2223,-9019511,-4953
2224,0,2224,-9024464,-4953
2225,0,2225,-9029417,-4953
2226,0,2226,-9034370,-4953
2227,0,2227,-9039323,-4953
2228,0,2228,-9044276,-4953
2229,0,2229,-9049229,-4953
2230,0,2230,-9054182,-4953
2231,0,2231,-9059135,-4953
2232,0,2232,-9064088,-4953
2233,0,2233,-9069041,-4953
2234,0,2234,-9073994,-4953
2235,0,2235,-9078947,-4953
2236,0,2236,-9083900,-4953
2237,0,2237,-9088853,-4953
2238,0,2238,-9093806,-4953
2239,0,2239,-9098759,-4953
2240,0,2240,-9103712,-4953
2241,0,2241,-9108665,-4953
2242,0,2242,-9113618,-4953
2243,0,2243,-9118571,-4953
2244,0,2244,-9123524,-4953
2245,0,2245,-9128477,-4953
2246,0,2246,-9133430,-4953
2247,0,2247,-9138383,-4953
2248,0,2248,-9143336,-4953
2249,0,2249,-9148289,-4953
2250,0,2250,-9153242,-4953
2251,0,2251,-9158195,-4953
2252,0,2252,-9163148,-4953
2253,0,2253,-9168101,-4953
2254,0,2254,-9173054,-4953
2255,0,2255,-9178007,-4953
2256,0,2256,-9182960,-4953
2257,0,2257,-9187913,-4953
2258,0,2258,-9192866,-4953
2259,0,2259,-9197819,-4953
2260,0,2260,-9202772,-4953
2261,0,2261,-9207725,-4953
2262,0,2262,-9212678,-4953
2263,0,2263,-9217631,-4953
2264,0,2264,-9222584,-4953
2265,0,2265,-9227537,-4953
2266,0,2266,-9232490,-4953
2267,0,2267,-9237443,-4953
2268,0,2268,-9242396,-4953
2269,0,2269,-9247349,-4953
2270,0,2270,-9252302,-4953
2271,0,2271,-9257255,-4953
2272,0,2272,-9262208,-4953
2273,0,2273,-9267161,-4953
2274,0,2274,-9272114,-4953
2275,0,2275,-9277067,-4953
2276,0,2276,-9282020,-4953
2277,0,2277,-9286973,-4953
2278,0,2278,-9291926,-4953
2279,0,2279,-9296879,-4953
2280,0,2280,-9301832,-4953
2281,0,2281,-9306785,-4953
2282,0,2282,-9311738,-4953
2283,0,2283,-9316691,-4953
2284,0,2284,-9321644,-4953
2285,0,2285,-9326597,-4953
2286,0,2286,-9331550,-4953
2287,0,2287,-9336503,-4953
2288,0,2288,-9341456,-4953
2289,0,2289,-9346409,-4953
2290,0,2290,-9351362,-4953
2291,0,2291,-9356315,-4953
2292,0,2292,-9361268,-4953
2293,0,2293,-9366221,-4953
2294,0,2294,-9371174,-4953
2295,0,2295,-9376127,-4953
2296,0,2296,-9381080,-4953
2297,0,2297,-9386033,-4953
2298,0,2298,-9390986,-4953
2299,0,2299,-9395939,-4953
2300,0,2300,-9400892,-4953
2301,0,2301,-9405845,-4953
2302,0,2302,-9410798,-4953
2303,0,2303,-9415751,-4953
2304,0,2304,-9420704,-4953
2305,0,2305,-9425657,-4953
2306,0,2306,-9430610,-4953
2307,0,2307,-9435563,-4953
2308,0,2308,-9440516,-4953
2309,0,2309,-9445469,-4953
2310,0,2310,-9450422,-4953
2311,0,2311,-9455375,-4953
2312,0,2312,-9460328,-4953
2313,0,2313,-9465281,-4953
2314,0,2314,-9470234,-4953
2315,0,2315,-9475187,-4953
2316,0,2316,-9480140,-4953
2317,0,2317,-9485093,-4953
2318,0,2318,-9490046,-4953
2319,0,2319,-9494999,-4953
2320,0,2320,-9499952,-4953
2321,0,2321,-9504905,-4953
2322,0,2322,-9509858,-4953
2323,0,2323,-9514811,-4953
2324,0,2324,-9519764,-4953
2325,0,2325,-9524717,-4953
2326,0,2326,-9529670,-4953
2327,0,2327,-9534623,-4953
2328,0,2328,-9539576,-4953
2329,0,2329,-9544529,-4953
2330,0,2330,-9549482,-4953
2331,0,2331,-9554435,-4953
2332,0,2332,-9559388,-4953
2333,0,2333,-9564341,-4953
2334,0,2334,-9569294,-4953
2335,0,2335,-9574247,-4953
2336,0,2336,-9579200,-4953
2337,0,2337,-9584153,-4953
2338,0,2338,-9589106,-4953
2339,0,2339,-9594059,-4953
2340,0,2340,-9599012,-4953
2341,0,2341,-9603965,-4953
2342,0,2342,-9608918,-4953
2343,0,2343,-9613871,-4953
2344,0,2344,-9618824,-4953
2345,0,2345,-9623777,-4953
2346,0,2346,-9628730,-4953
2347,0,2347,-9633683,-4953
2348,0,2348,-9638636,-4953
2349,0,2349,-9643589,-4953
2350,0,2350,-9648542,-4953
2351,0,2351,-9653495,-4953
2352,0,2352,-9658448,-4953
2353,0,2353,-9663401,-4953
2354,0,2354,-9668354,-4953
2355,0,2355,-9673307,-4953
2356,0,2356,-9678260,-4953
2357,0,2357,-9683213,-4953
2358,0,2358,-9688166,-4953
2359,0,2359,-9693119,-4953
2360,0,2360,-9698072,-4953
2361,0,2361,-9703025,-4953
2362,0,2362,-9707978,-4953
2363,0,2363,-9712931,-4953
2364,0,2364,-9717884,-4953
2365,0,2365,-9722837,-4953
2366,0,2366,-9727790,-4953
2367,0,2367,-9732743,-4953
2368,0,2368,-9737696,-4953
2369,0,2369,-9742649,-4953
2370,0,2370,-9747602,-4953
2371,0,2371,-9752555,-4953
2372,0,2372,-9757508,-4953
2373,0,2373,-9762461,-4953
2374,0,2374,-9767414,-4953
2375,0,2375,-9772367,-4953
2376,0,2376,-9777320,-4953
2377,0,2377,-9782273,-4953
2378,0,2378,-9787226,-4953
2379,0,2379,-9792179,-4953
2380,0,2380,-9797132,-4953
2381,0,2381,-9802085,-4953
2382,0,2382,-9807038,-4953
2383,0,2383,-9811991,-4953
2384,0,2384,-9816944,-4953
2385,0,2385,-9821897,-4953
2386,0,2386,-9826850,-4953
2387,0,2387,-9831803,-4953
2388,0,2388,-9836756,-4953
2389,0,2389,-9841709,-4953
2390,0,2390,-9846662,-4953
2391,0,2391,-9851615,-4953
2392,0,2392,-9856568,-4953
2393,0,2393,-9861521,-4953
2394,0,2394,-9866474,-4953
2395,0,2395,-9871427,-4953
2396,0,2396,-9876380,-4953
2397,0,2397,-9881333,-4953
2398,0,2398,-9886286,-4953
2399,0,2399,-9891239,-4953
2400,0,2400,-9896192,-4953
2401,0,2401,-9901145,-4953
2402,0,2402,-9906098,-4953
2403,0,2403,-9911051,-4953
2404,0,2404,-9916004,-4953
2405,0,2405,-9920957,-4953
2406,0,2406,-9925910,-4953
2407,0,2407,-9930863,-4953
2408,0,2408,-9935816,-4953
2409,0,2409,-9940769,-4953
2410,0,2410,-9945722,-4953
2411,0,2411,-9950675,-4953
2412,0,2412,-9955628,-4953
2413,0,2413,-9960581,-4953
2414,0,2414,-9965534,-4953
2415,0,2415,-9970487,-4953
2416,0,2416,-9975440,-4953
2417,0,2417,-9980393,-4953
2418,0,2418,-9985346,-4953
2419,0,2419,-9990299,-4953
2420,0,2420,-9995252,-4953
2421,0,2421,-10000205,-4953
2422,0,2422,-10005158,-4953
2423,0,2423,-10010111,-4953
2424,0,2424,-10015064,-4953
2425,0,2425,-10020017,-4953
2426,0,2426,-10024970,-4953
2427,0,2427,-10029923,-4953
2428,0,2428,-10034876,-4953
2429,0,2429,-10039829,-4953
2430,0,2430,-10044782,-4953
2431,0,2431,-10049735,-4953
2432,0,2432,-10054688,-4953
2433,0,2433,-10059641,-4953
2434,0,2434,-10064594,-4953
2435,0,2435,-10069547,-4953
2436,0,2436,-10074500,-4953
2437,0,2437,-10079453,-4953
2438,0,2438,-10084406,-4953
2439,0,2439,-10089359,-4953
2440,0,2440,-10094312,-4953
2441,0,2441,-10099265,-4953
2442,0,2442,-10104218,-4953
2443,0,2443,-10109171,-4953
2444,0,2444,-10114124,-4953
2445,0,2445,-10119077,-4953
2446,0,2446,-10124030,-4953
2447,0,2447,-10128983,-4953
2448,0,2448,-10133936,-4953
2449,0,2449,-10138889,-4953
2450,0,2450,-10143842,-4953
2451,0,2451,-10148795,-4953
2452,0,2452,-10153748,-4953
2453,0,2453,-10158701,-4953
2454,0,2454,-10163654,-4953
2455,0,2455,-10168607,-4953
2456,0,2456,-10173560,-4953
2457,0,2457,-10178513,-4953
2458,0,2458,-10183466,-4953
2459,0,2459,-10188419,-4953
2460,0,2460,-10193372,-4953
2461,0,2461,-10198325,-4953
2462,0,2462,-10203278,-4953
2463,0,2463,-10208231,-4953
2464,0,2464,-10213184,-4953
2465,0,2465,-10218137,-4953
2466,0,2466,-10223090,-4953
2467,0,2467,-10228043,-4953
2468,0,2468,-10232996,-4953
2469,0,2469,-10237949,-4953
2470,0,2470,-10242902,-4953
2471,0,2471,-10247855,-4953
2472,0,2472,-10252808,-4953
2473,0,2473,-10257761,-4953
2474,0,2474,-10262714,-4953
2475,0,2475,-10267667,-4953
2476,0,2476,-10272620,-4953
2477,0,2477,-10277573,-4953
2478,0,2478,-10282526,-4953
2479,0,2479,-10287479,-4953
2480,0,2480,-10292432,-4953
2481,0,2481,-10297385,-4953
2482,0,2482,-10302338,-4953
2483,0,2483,-10307291,-4953
2484,0,2484,-10312244,-4953
2485,0,2485,-10317197,-4953
2486,0,2486,-10322150,-4953
2487,0,2487,-10327103,-4953
2488,0,2488,-10332056,-4953
2489,0,2489,-10337009,-4953
2490,0,2490,-10341962,-4953
2491,0,2491,-10346915,-4953
2492,0,2492,-10351868,-4953
2493,0,2493,-10356821,-4953
2494,0,2494,-10361774,-4953
2495,0,2495,-10366727,-4953
2496,0,2496,-10371680,-4953
2497,0,2497,-10376633,-4953
2498,0,2498,-10381586,-4953
2499,0,2499,-10386539,-4953
2500,0,2500,-10391492,-4953
2501,0,2501,-10396445,-4953
2502,0,2502,-10401398,-4953
2503,0,2503,-10406351,-4953
2504,0,2504,-10411304,-4953
2505,0,2505,-10416257,-4953
2506,0,2506,-10421210,-4953
2507,0,2507,-10426163,-4953
2508,0,2508,-10431116,-4953
2509,0,2509,-10436069,-4953
2510,0,2510,-10441022,-4953
2511,0,2511,-10445975,-4953
2512,0,2512,-10450928,-4953
2513,0,2513,-10455881,-4953
2514,0,2514,-10460834,-4953
2515,0,2515,-10465787,-4953
2516,0,2516,-10470740,-4953
2517,0,2517,-10475693,-4953
2518,0,2518,-10480646,-4953
2519,0,2519,-10485599,-4953
2520,0,2520,-10490552,-4953
2521,0,2521,-10495505,-4953
2522,0,2522,-10500458,-4953
2523,0,2523,-10505411,-4953
2524,0,2524,-10510364,-4953
2525,0,2525,-10515317,-4953
2526,0,2526,-10520270,-4953
2527,0,2527,-10525223,-4953
2528,0,2528,-10530176,-4953
2529,0,2529,-10535129,-4953
2530,0,2530,-10540082,-4953
2531,0,2531,-10545035,-4953
2532,0,2532,-10549988,-4953
2533,0,2533,-10554941,-4953
2534,0,2534,-10559894,-4953
2535,0,2535,-10564847,-4953
2536,0,2536,-10569800,-4953
2537,0,2537,-10574753,-4953
2538,0,2538,-10579706,-4953
2539,0,2539,-10584659,-4953
2540,0,2540,-10589612,-4953
2541,0,2541,-10594565,-4953
2542,0,2542,-10599518,-4953
2543,0,2543,-10604471,-4953
2544,0,2544,-10609424,-4953
2545,0,2545,-10614377,-4953
2546,0,2546,-10619330,-4953
2547,0,2547,-10624283,-4953
2548,0,2548,-10629236,-4953
2549,0,2549,-10634189,-4953
2550,0,2550,-10639142,-4953
2551,0,2551,-10644095,-4953
2552,0,2552,-10649048,-4953
2553,0,2553,-10654001,-4953
2554,0,2554,-10658954,-4953
2555,0,2555,-10663907,-4953
2556,0,2556,-10668860,-4953
2557,0,2557,-10673813,-4953
2558,0,2558,-10678766,-4953
2559,0,2559,-10683719,-4953
2560,0,2560,-10688672,-4953
2561,0,2561,-10693625,-4953
2562,0,2562,-10698578,-4953
2563,0,2563,-10703531,-4953
2564,0,2564,-10708484,-4953
2565,0,2565,-10713437,-4953
2566,0,2566,-10718390,-4953
2567,0,2567,-10723343,-4953
2568,0,2568,-10728296,-4953
2569,0,2569,-10733249,-4953
2570,0,2570,-10738202,-4953
2571,0,2571,-10743155,-4953
2572,0,2572,-10748108,-4953
2573,0,2573,-10753061,-4953
2574,0,2574,-10758014,-4953
2575,0,2575,-10762967,-4953
2576,0,2576,-10767920,-4953
2577,0,2577,-10772873,-4953
2578,0,2578,-10777826,-4953
2579,0,2579,-10782779,-4953
2580,0,2580,-10787732,-4953
2581,0,2581,-10792685,-4953
2582,0,2582,-10797638,-4953
2583,0,2583,-10802591,-4953
2584,0,2584,-10807544,-4953
2585,0,2585,-10812497,-4953
2586,0,2586,-10817450,-4953
2587,0,2587,-10822403,-4953
2588,0,2588,-10827356,-4953
2589,0,2589,-10832309,-4953
2590,0,2590,-10837262,-4953
2591,0,2591,-10842215,-4953
2592,0,2592,-10847168,-4953
2593,0,2593,-10852121,-4953
2594,0,2594,-10857074,-4953
2595,0,2595,-10862027,-4953
2596,0,2596,-10866980,-4953
2597,0,2597,-10871933,-4953
2598,0,2598,-10876886,-4953
2599,0,2599,-10881839,-4953
2600,0,2600,-10886792,-4953
2601,0,2601,-10891745,-4953
2602,0,2602,-10896698,-4953
2603,0,2603,-10901651,-4953
2604,0,2604,-10906604,-4953
2605,0,2605,-10911557,-4953
2606,0,2606,-10916510,-4953
2607,0,2607,-10921463,-4953
2608,0,2608,-10926416,-4953
2609,0,2609,-10931369,-4953
2610,0,2610,-10936322,-4953
2611,0,2611,-10941275,-4953
2612,0,2612,-10946228,-4953
